trial_count,FBDuration,c_dis,context,response,rt,state,stim,trial_count,ts,rep_resp,switch,con_shape,con_orient,subj_switch,correct
185,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,0.6061229705810547,0,"(1, 3)",185,0,False,False,True,False,False,True
186,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,0,0.8357329368591309,0,"(0, 3)",186,0,False,False,True,False,False,True
187,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,0,0.6656088829040527,0,"(0, 3)",187,0,True,False,True,False,False,True
188,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.801677942276001,0,"(0, 2)",188,0,False,False,False,True,True,False
189,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,0.8274779319763184,0,"(1, 3)",189,0,False,False,True,False,True,True
190,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,0,0.48962879180908203,0,"(0, 2)",190,0,False,False,True,False,False,True
191,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,2,0.8519229888916016,0,"(0, 2)",191,0,False,False,False,True,True,False
192,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,0.6672859191894531,0,"(1, 3)",192,0,False,False,True,False,True,True
193,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,0.6927680969238281,0,"(1, 3)",193,0,True,False,True,False,False,True
194,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,0.5762388706207275,0,"(1, 3)",194,0,True,False,True,False,False,True
195,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,0.8754339218139648,0,"(0, 3)",195,0,False,False,False,True,True,False
196,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,1,0.7239320278167725,0,"(1, 2)",196,0,False,False,True,False,True,True
197,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,0.9855630397796631,0,"(0, 3)",197,0,False,False,True,False,False,True
198,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,0.5619611740112305,0,"(1, 3)",198,0,False,False,True,False,False,True
199,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-1.0,1,1.179521083831787,0,"(1, 2)",199,0,True,False,True,False,False,True
200,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.7,3,0.8374800682067871,0,"(0, 3)",200,0,False,False,False,True,True,False
201,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.5076630115509033,0,"(0, 2)",201,0,False,False,False,True,False,False
202,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.5745120048522949,0,"(0, 3)",202,0,False,False,False,True,False,False
203,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,3,0.5183439254760742,1,"(0, 3)",203,1,True,True,False,True,False,True
204,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,3,0.5375721454620361,1,"(0, 3)",204,1,True,False,False,True,False,True
205,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,1.0617988109588623,1,"(1, 2)",205,1,False,False,True,False,True,False
206,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,2,0.7688689231872559,1,"(0, 2)",206,1,False,False,False,True,True,True
207,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,0.555976152420044,1,"(0, 3)",207,1,False,False,False,True,False,True
208,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,2,0.7068419456481934,1,"(0, 2)",208,1,False,False,False,True,False,True
209,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,0,0.9390370845794678,0,"(0, 3)",209,0,False,True,True,False,True,True
210,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,1,0.6111869812011719,0,"(1, 3)",210,0,False,False,True,False,False,True
211,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,1.13773512840271,0,"(0, 3)",211,0,False,False,False,True,True,False
212,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,0,0.9864420890808105,0,"(0, 2)",212,0,False,False,True,False,True,True
214,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,1.237332820892334,0,"(1, 2)",214,0,False,False,False,False,True,False
215,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,1.0678718090057373,0,"(1, 2)",215,0,True,False,False,False,False,False
216,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.6924831867218018,0,"(1, 2)",216,0,False,False,False,True,False,False
217,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,0.7813658714294434,0,"(1, 2)",217,0,False,False,True,False,True,True
218,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,0.5986740589141846,0,"(0, 3)",218,0,False,False,True,False,False,True
219,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,0.49657392501831055,0,"(1, 3)",219,0,False,False,True,False,False,True
220,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,0.47438788414001465,0,"(1, 3)",220,0,True,False,True,False,False,True
221,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.8813869953155518,0,"(1, 2)",221,0,False,False,False,True,True,False
222,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,0.779055118560791,0,"(0, 2)",222,0,False,False,True,False,True,True
223,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,0.5387179851531982,0,"(1, 3)",223,0,False,False,False,True,True,False
224,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,0,0.7376809120178223,0,"(0, 2)",224,0,False,False,True,False,True,True
225,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.7,3,0.7125880718231201,0,"(0, 3)",225,0,False,False,False,True,True,False
226,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,1.0053050518035889,0,"(1, 2)",226,0,False,False,True,False,True,True
227,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,0.803555965423584,0,"(0, 3)",227,0,False,False,True,False,False,True
228,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-1.0,1,1.1588220596313477,0,"(0, 2)",228,0,False,False,False,False,True,False
229,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,0,0.5261330604553223,0,"(0, 3)",229,0,False,False,True,False,True,True
230,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,1,0.5852069854736328,0,"(1, 3)",230,0,False,False,True,False,False,True
231,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,1,0.7012770175933838,0,"(1, 2)",231,0,True,False,True,False,False,True
232,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,3,0.6713709831237793,1,"(0, 3)",232,1,False,True,False,True,True,True
233,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.8611040115356445,0,"(1, 3)",233,0,True,True,False,True,False,False
234,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.5190138816833496,0,"(1, 3)",234,0,True,False,False,True,False,False
235,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,1.0427331924438477,0,"(0, 3)",235,0,False,False,True,False,True,True
236,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,0,0.48535704612731934,0,"(0, 3)",236,0,True,False,True,False,False,True
237,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,0.5585341453552246,0,"(1, 3)",237,0,False,False,True,False,False,True
238,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.8325259685516357,0,"(0, 3)",238,0,False,False,False,True,True,False
239,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.5628809928894043,0,"(1, 2)",239,0,False,False,False,True,False,False
240,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,0.9796950817108154,0,"(1, 3)",240,0,False,False,True,False,True,True
241,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,0.4349241256713867,0,"(0, 3)",241,0,True,False,False,False,True,False
242,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,0.341825008392334,0,"(0, 3)",242,0,False,False,True,False,True,True
243,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,1.1860661506652832,0,"(0, 2)",243,0,False,False,False,False,True,False
244,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,0,0.755760908126831,0,"(0, 3)",244,0,False,False,True,False,True,True
245,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,0,0.9246540069580078,0,"(0, 3)",245,0,True,False,True,False,False,True
246,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,0.7918469905853271,0,"(1, 2)",246,0,False,False,True,False,False,True
247,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,0.4529550075531006,0,"(1, 2)",247,0,True,False,True,False,False,True
248,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,0.42702507972717285,0,"(1, 2)",248,0,True,False,True,False,False,True
249,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,1.1480181217193604,0,"(1, 3)",249,0,True,False,True,False,False,True
250,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,0.6209208965301514,0,"(1, 2)",250,0,True,False,True,False,False,True
251,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,2,0.948883056640625,1,"(1, 2)",251,1,False,True,False,True,True,True
252,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,0.6724178791046143,1,"(1, 3)",252,1,False,False,False,True,False,True
253,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,2,0.747528076171875,1,"(1, 2)",253,1,False,False,False,True,False,True
254,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.5689690113067627,1,"(0, 2)",254,1,True,False,False,True,False,True
255,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,0,0.7121100425720215,0,"(0, 3)",255,0,False,True,True,False,True,True
256,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,0.6044750213623047,0,"(1, 3)",256,0,False,False,True,False,False,True
257,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,1,0.5399219989776611,0,"(1, 3)",257,0,True,False,True,False,False,True
258,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,0.8637089729309082,0,"(1, 2)",258,0,True,False,True,False,False,True
259,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,0,0.4941370487213135,0,"(0, 3)",259,0,False,False,True,False,False,True
260,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,0.6521689891815186,0,"(1, 3)",260,0,False,False,True,False,False,True
261,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,0,0.47107911109924316,0,"(0, 3)",261,0,False,False,True,False,False,True
262,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,1.2447609901428223,0,"(1, 2)",262,0,False,False,True,False,False,True
263,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.9750261306762695,0,"(0, 2)",263,0,False,False,False,True,True,False
264,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,1.2022130489349365,0,"(1, 2)",264,0,False,False,False,False,False,False
265,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,0,0.6816480159759521,0,"(0, 2)",265,0,False,False,True,False,True,True
266,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-1.0,0,0.6549370288848877,0,"(0, 2)",266,0,True,False,True,False,False,True
267,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,0,0.508059024810791,0,"(0, 2)",267,0,True,False,True,False,False,True
268,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,0.4587829113006592,0,"(0, 2)",268,0,True,False,True,False,False,True
269,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,1,0.5940179824829102,0,"(1, 2)",269,0,False,False,True,False,False,True
270,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,0.8894391059875488,0,"(0, 3)",270,0,False,False,False,True,True,False
271,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,0.7661130428314209,0,"(0, 3)",271,0,False,False,True,False,True,True
272,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,0,0.4731760025024414,0,"(0, 2)",272,0,True,False,True,False,False,True
273,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,1.0499849319458008,0,"(1, 3)",273,0,False,False,True,False,False,True
274,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,0,0.7882840633392334,0,"(1, 2)",274,0,False,False,False,False,True,False
275,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,0.5352699756622314,0,"(1, 3)",275,0,False,False,True,False,True,True
276,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,0.9260509014129639,1,"(1, 3)",276,1,False,True,False,True,True,True
277,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",1.0,3,0.858043909072876,1,"(0, 3)",277,1,True,False,False,True,False,True
278,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,1.1035730838775635,1,"(0, 3)",278,1,True,False,False,True,False,True
279,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,2,0.9127590656280518,1,"(0, 2)",279,1,False,False,False,True,False,True
280,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,3,0.6705279350280762,1,"(1, 2)",280,1,False,False,False,False,False,False
281,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,0.5165209770202637,1,"(0, 3)",281,1,True,False,False,True,False,True
282,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,2,0.6186740398406982,1,"(0, 2)",282,1,False,False,False,True,False,True
283,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.8999999999999999,2,0.8194191455841064,1,"(1, 2)",283,1,True,False,False,True,False,True
284,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,0.9467778205871582,0,"(1, 2)",284,0,False,True,True,False,True,True
285,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,0,0.7522029876708984,0,"(0, 3)",285,0,False,False,True,False,False,True
286,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,0,0.7481670379638672,0,"(0, 2)",286,0,True,False,True,False,False,True
287,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,0.5569300651550293,0,"(0, 2)",287,0,True,False,True,False,False,True
288,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,0.5765151977539062,0,"(1, 3)",288,0,False,False,True,False,False,True
289,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,0.5372748374938965,0,"(1, 3)",289,0,True,False,True,False,False,True
290,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,0.9153778553009033,1,"(0, 3)",290,1,False,True,False,True,True,True
291,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,2,0.9565238952636719,1,"(0, 2)",291,1,False,False,False,True,False,True
292,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,2,0.47887182235717773,1,"(0, 2)",292,1,True,False,False,True,False,True
293,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,0.6770951747894287,1,"(1, 3)",293,1,False,False,False,True,False,True
294,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,2,0.3171370029449463,1,"(0, 2)",294,1,False,False,False,True,False,True
295,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,0,1.0648791790008545,0,"(0, 3)",295,0,False,True,True,False,True,True
296,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,0.803239107131958,0,"(1, 2)",296,0,False,False,True,False,False,True
297,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,1.1462769508361816,0,"(0, 3)",297,0,False,False,False,True,True,False
299,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,1,0.577639102935791,0,"(1, 2)",299,0,False,False,True,False,True,True
300,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,2,0.873572826385498,0,"(0, 2)",300,0,False,False,False,True,True,False
301,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.8060870170593262,0,"(1, 2)",301,0,True,False,False,True,False,False
302,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,0.8809788227081299,0,"(1, 2)",302,0,False,False,True,False,True,True
303,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,0.5271198749542236,0,"(1, 2)",303,0,True,False,True,False,False,True
304,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,0,0.947437047958374,0,"(0, 2)",304,0,False,False,True,False,False,True
305,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,0.415391206741333,0,"(0, 2)",305,0,True,False,True,False,False,True
306,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,0,0.5052618980407715,0,"(0, 3)",306,0,True,False,True,False,False,True
307,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,0.6030690670013428,0,"(1, 2)",307,0,False,False,True,False,False,True
308,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,0.526115894317627,0,"(1, 2)",308,0,True,False,True,False,False,True
309,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,0,0.6144790649414062,0,"(0, 3)",309,0,False,False,True,False,False,True
310,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,0,0.47034502029418945,0,"(0, 3)",310,0,True,False,True,False,False,True
311,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,0,0.8240160942077637,0,"(0, 2)",311,0,True,False,True,False,False,True
312,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,0.8546328544616699,0,"(1, 3)",312,0,False,False,True,False,False,True
313,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,1,0.5849378108978271,0,"(1, 3)",313,0,True,False,True,False,False,True
314,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,1.2238531112670898,0,"(0, 3)",314,0,False,False,False,True,True,False
315,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.8259210586547852,0,"(1, 3)",315,0,True,False,False,True,False,False
316,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.5,2,0.401796817779541,0,"(1, 2)",316,0,False,False,False,True,False,False
317,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,2,0.34586286544799805,0,"(1, 2)",317,0,True,False,False,True,False,False
318,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,2,0.7516508102416992,0,"(1, 2)",318,0,True,False,False,True,False,False
319,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,0,0.8575830459594727,0,"(0, 2)",319,0,False,False,True,False,True,True
320,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,0.4073669910430908,0,"(0, 2)",320,0,True,False,True,False,False,True
321,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,0.7166330814361572,1,"(1, 2)",321,1,False,True,True,False,False,False
322,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,3,0.9884419441223145,1,"(0, 3)",322,1,False,False,False,True,True,True
323,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,0.47885990142822266,1,"(0, 3)",323,1,True,False,False,True,False,True
324,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,2,0.9519720077514648,1,"(1, 2)",324,1,False,False,False,True,False,True
325,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,2,0.40602993965148926,1,"(0, 2)",325,1,True,False,False,True,False,True
326,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,2,0.5566070079803467,1,"(1, 2)",326,1,True,False,False,True,False,True
327,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,2,0.39031195640563965,1,"(0, 2)",327,1,True,False,False,True,False,True
328,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,1.0556039810180664,1,"(0, 3)",328,1,False,False,False,True,False,True
329,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.583158016204834,1,"(0, 3)",329,1,True,False,False,True,False,True
330,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,3,0.6341300010681152,1,"(0, 3)",330,1,True,False,False,True,False,True
331,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,2,0.9554359912872314,1,"(1, 2)",331,1,False,False,False,True,False,True
332,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,1.0451030731201172,0,"(1, 2)",332,0,False,True,True,False,True,True
333,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,3,1.329657793045044,1,"(0, 3)",333,1,False,True,False,True,True,True
334,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,0.598146915435791,1,"(1, 3)",334,1,True,False,False,True,False,True
335,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.7769708633422852,1,"(1, 3)",335,1,True,False,False,True,False,True
336,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,3,0.6602392196655273,1,"(0, 3)",336,1,True,False,False,True,False,True
337,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,2,0.45679497718811035,1,"(1, 2)",337,1,False,False,False,True,False,True
338,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,0.8590579032897949,1,"(1, 3)",338,1,False,False,True,False,True,False
339,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,2,0.8865690231323242,1,"(1, 2)",339,1,False,False,False,True,True,True
340,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,0.6886439323425293,0,"(1, 3)",340,0,False,True,True,False,True,True
341,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,2,0.6204180717468262,1,"(1, 2)",341,1,False,True,False,True,True,True
342,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,0.4626920223236084,0,"(1, 3)",342,0,False,True,True,False,True,True
343,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,0.7408630847930908,0,"(0, 3)",343,0,False,False,True,False,False,True
344,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,1.0517687797546387,0,"(1, 2)",344,0,False,False,True,False,False,True
345,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,0,0.5393059253692627,0,"(0, 2)",345,0,False,False,True,False,False,True
346,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,0.5882351398468018,0,"(1, 3)",346,0,False,False,True,False,False,True
347,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,0,0.7844431400299072,0,"(0, 2)",347,0,False,False,True,False,False,True
348,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,0,0.8029239177703857,0,"(0, 3)",348,0,True,False,True,False,False,True
349,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,0,0.43913698196411133,0,"(0, 3)",349,0,True,False,True,False,False,True
350,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,0,0.6576271057128906,0,"(0, 3)",350,0,True,False,True,False,False,True
351,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,0,0.453902006149292,0,"(0, 3)",351,0,True,False,True,False,False,True
352,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,0.6655001640319824,0,"(1, 2)",352,0,False,False,True,False,False,True
353,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,1.130842924118042,0,"(1, 3)",353,0,True,False,True,False,False,True
354,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,0.5047030448913574,0,"(1, 2)",354,0,True,False,True,False,False,True
355,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,1,0.7121081352233887,0,"(1, 2)",355,0,True,False,True,False,False,True
356,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,1.1131250858306885,0,"(0, 3)",356,0,False,False,True,False,False,True
357,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,0.49611902236938477,0,"(0, 3)",357,0,True,False,True,False,False,True
358,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,0.6017580032348633,0,"(1, 3)",358,0,False,False,True,False,False,True
359,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,2,0.733281135559082,1,"(0, 2)",359,1,False,True,False,True,True,True
360,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,2,0.4391288757324219,1,"(0, 2)",360,1,True,False,False,True,False,True
361,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.78507399559021,1,"(0, 2)",361,1,True,False,False,True,False,True
362,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.8680717945098877,1,"(0, 3)",362,1,False,False,False,True,False,True
363,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,2,0.832097053527832,1,"(0, 2)",363,1,False,False,False,True,False,True
364,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,2,0.5528898239135742,1,"(0, 3)",364,1,True,False,False,False,False,False
365,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,3,0.5917880535125732,1,"(0, 3)",365,1,False,False,False,True,False,True
366,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,0.7450969219207764,0,"(1, 2)",366,0,False,True,True,False,True,True
367,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,0.6564991474151611,0,"(1, 3)",367,0,True,False,True,False,False,True
368,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.7,2,0.6777431964874268,0,"(1, 2)",368,0,False,False,False,True,True,False
369,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,1.1006269454956055,0,"(1, 3)",369,0,False,False,True,False,True,True
