trial_count,FBDuration,c_dis,context,response,rt,state,stim,trial_count,ts,rep_resp,switch,con_shape,con_orient,subj_switch,correct,ts0_posterior_ignore,ts0_posterior_single,ts0_posterior_optimal,smoothed_ts0_ignore,smoothed_ts0_single,smoothed_ts0_optimal,smoothed_context
170,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.903419017791748,0,"(1, 3)",170,0,False,False,False,True,False,False,0.39215181336301785,0.8530779137454413,0.6021619441927644,0.4681335959017277,0.7392191862770631,0.6309437593031657,-0.0013844128829072488
171,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,0.9926841259002686,0,"(1, 3)",171,0,False,False,True,False,True,True,0.8994728084538944,0.9877342777284374,0.9256187134441972,0.6838032021778111,0.8634767320027502,0.7782812363736815,-0.2506922064414536
172,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,1,0.6162400245666504,0,"(1, 3)",172,0,True,False,True,False,False,True,0.21168000944053236,0.7073185337505506,0.5859110485132413,0.4477416058091717,0.7853976328766504,0.6820961424434614,0.02465389677927321
173,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,2,0.8594329357147217,0,"(0, 2)",173,0,False,False,False,True,True,False,0.6078481866369821,0.933111690027748,0.6714924255087192,0.527794896223077,0.8592546614521992,0.6767942839760903,-0.03767305161036344
174,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,2,0.5055110454559326,1,"(1, 2)",174,1,True,True,False,True,False,True,0.10052719154610551,0.501460997736269,0.1640805320461446,0.3141610438845912,0.6803578295942341,0.42043740801111745,0.23116347419481828
175,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,3,0.86751389503479,1,"(0, 3)",175,1,False,False,False,True,False,True,0.10052719154610551,0.501460997736269,0.03252860923070069,0.20734411771534836,0.5909094136652515,0.22648300862090906,0.36558173709740915
176,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.8999999999999999,2,0.9757390022277832,1,"(1, 2)",176,1,False,False,False,True,False,True,0.018993448657483984,0.14839306884368392,0.002784008263239306,0.11316878318641617,0.3696512412544677,0.11463350844207418,0.6327908685487045
177,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,0.8805809020996094,1,"(1, 3)",177,1,False,False,False,True,False,True,0.21168000944053236,0.028971227448835405,0.02966862599277708,0.16242439631347427,0.19931123435165155,0.07215106721742563,0.46639543427435226
178,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.8067641258239746,1,"(0, 3)",178,1,True,False,False,True,False,True,0.39215181336301785,0.06688830997225197,0.08349326824379258,0.27728810483824606,0.13309977216195176,0.0778221677306091,0.2831977171371762
179,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,3,0.6862430572509766,1,"(1, 3)",179,1,True,False,False,True,False,True,0.10052719154610551,0.012265722271562569,0.021883463945134473,0.1889076481921758,0.07268274721675716,0.04985281583787179,0.3915988585685881
180,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,0,1.126953125,1,"(0, 3)",180,1,False,False,True,False,True,False,0.6078481866369821,0.14692208625455871,0.17108188921815737,0.39837791741457895,0.10980241673565794,0.11046735252801458,0.145799429284294
181,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,2,0.8571949005126953,1,"(1, 2)",181,1,False,False,False,True,True,True,0.21168000944053236,0.028971227448835405,0.07693277311044751,0.30502896342755564,0.06938682209224667,0.09370006281923104,0.22289971464214703
182,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,0.9021098613739014,0,"(1, 2)",182,0,False,True,True,False,True,True,0.6078481866369821,0.14692208625455871,0.22996797212269046,0.4564385750322689,0.10815445417340269,0.16183401747096077,0.06144985732107347
183,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,0.5261149406433105,0,"(1, 3)",183,0,True,False,True,False,False,True,0.7883199905594676,0.29268146624944924,0.5962818338531368,0.6223792827958683,0.20041796021142597,0.37905792566204877,-0.11927507133946329
184,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,0,0.40157198905944824,0,"(0, 2)",184,0,False,False,True,False,False,True,0.8994728084538944,0.498539002263731,0.9242787592204147,0.7609260456248814,0.34947848123757846,0.6516683424412317,-0.3096375356697316
185,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,0.6061229705810547,0,"(1, 3)",185,0,False,False,True,False,False,True,0.8994728084538944,0.498539002263731,0.9790679956345242,0.830199427039388,0.4240087417506547,0.815368169037878,-0.4048187678348658
186,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,0,0.8357329368591309,0,"(0, 3)",186,0,False,False,True,False,False,True,0.6078481866369821,0.14692208625455871,0.921426762030761,0.7190238068381851,0.2854654140026067,0.8683974655343195,-0.25240938391743295
187,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,0,0.6656088829040527,0,"(0, 3)",187,0,True,False,True,False,False,True,0.8994728084538944,0.498539002263731,0.9787202783026527,0.8092483076460397,0.3920022081331689,0.9235588719184862,-0.3762046919587165
188,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.801677942276001,0,"(0, 2)",188,0,False,False,False,True,True,False,0.39215181336301785,0.06688830997225197,0.8295787910409671,0.6007000605045287,0.22944525905271043,0.8765688314797266,-0.1381023459793582
189,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,0.8274779319763184,0,"(1, 3)",189,0,False,False,True,False,True,True,0.6078481866369821,0.14692208625455871,0.8335701740274638,0.6042741235707554,0.18818367265363456,0.8550695027535953,-0.11905117298967914
190,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,0,0.48962879180908203,0,"(0, 2)",190,0,False,False,True,False,False,True,0.6078481866369821,0.14692208625455871,0.8360215870145004,0.6060611551038688,0.16755287945409664,0.8455455448840479,-0.10952558649483962
191,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,2,0.8519229888916016,0,"(0, 2)",191,0,False,False,False,True,True,False,0.6078481866369821,0.14692208625455871,0.8375241870416334,0.6069546708704254,0.15723748285432768,0.8415348659628407,-0.10476279324741986
192,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,0.6672859191894531,0,"(1, 3)",192,0,False,False,True,False,True,True,0.8994728084538944,0.498539002263731,0.967698316642576,0.7532137396621599,0.3278882425590293,0.9046165913027083,-0.30238139662370994
193,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,0.6927680969238281,0,"(1, 3)",193,0,True,False,True,False,False,True,0.8994728084538944,0.498539002263731,0.9841657730893241,0.8263432740580272,0.41321362241138015,0.9443911821960163,-0.40119069831185494
194,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,0.5762388706207275,0,"(1, 3)",194,0,True,False,True,False,False,True,0.8994728084538944,0.498539002263731,0.9860077487995776,0.8629080412559609,0.45587631233755554,0.9651994654977969,-0.45059534915592747
195,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,0.8754339218139648,0,"(0, 3)",195,0,False,False,False,True,True,False,0.21168000944053236,0.028971227448835405,0.6821730337756574,0.5372940253482467,0.24242376989319547,0.8236862496367272,-0.07529767457796371
196,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,1,0.7239320278167725,0,"(1, 2)",196,0,False,False,True,False,True,True,0.9555504531417355,0.7048930425445474,0.9751150378609553,0.7464222392449911,0.47365840621887145,0.8994006437488413,-0.3876488372889819
197,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,0.9855630397796631,0,"(0, 3)",197,0,False,False,True,False,False,True,0.7883199905594676,0.9710287725511645,0.9647066768872411,0.7673711149022293,0.722343589385018,0.9320536603180412,-0.343824418644491
198,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,0.5619611740112305,0,"(1, 3)",198,0,False,False,True,False,False,True,0.7883199905594676,0.9710287725511645,0.962002137731641,0.7778455527308484,0.8466861809680912,0.9470278990248411,-0.3219122093222455
199,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-1.0,1,1.179521083831787,0,"(1, 2)",199,0,True,False,True,False,False,True,0.9876632737913976,0.9986140543932752,0.998130481141346,0.882754413261123,0.9226501176806832,0.9725791900830936,-0.6609561046611228
200,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.7,3,0.8374800682067871,0,"(0, 3)",200,0,False,False,False,True,True,False,0.044449546858264494,0.2951069574554525,0.29168451437955634,0.4636019800596938,0.6088785375680679,0.632131852231325,0.0195219476694386
201,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.5076630115509033,0,"(0, 2)",201,0,False,False,False,True,False,False,0.39215181336301785,0.06688830997225197,0.24391038146648386,0.4278768967113558,0.3378834237701599,0.43802111684890443,0.059760973834719344
202,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.5745120048522949,0,"(0, 3)",202,0,False,False,False,True,False,False,0.6078481866369821,0.14692208625455871,0.3935702095711008,0.517862541674169,0.2424027550123593,0.4157956632100026,-0.020119513082640372
203,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,3,0.5183439254760742,1,"(0, 3)",203,1,True,True,False,True,False,True,0.10052719154610551,0.012265722271562569,0.07341983894493541,0.3091948666101373,0.12733423864196095,0.24460775107746902,0.2399402434586798
204,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,3,0.5375721454620361,1,"(0, 3)",204,1,True,False,False,True,False,True,0.044449546858264494,0.005142002709015806,0.008700839591356927,0.1768222067342009,0.06623812067548837,0.12665429533441297,0.4699701217293399
205,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,1.0617988109588623,1,"(1, 2)",205,1,False,False,True,False,True,False,0.6078481866369821,0.14692208625455871,0.1565806205501019,0.3923351966855915,0.10658010346502354,0.14161745794225744,0.1849850608646699
206,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,2,0.7688689231872559,1,"(0, 2)",206,1,False,False,False,True,True,True,0.044449546858264494,0.005142002709015806,0.013344992361825287,0.218392371771928,0.05586105308701968,0.07748122515204137,0.44249253043233494
207,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,0.555976152420044,1,"(0, 3)",207,1,False,False,False,True,False,True,0.21168000944053236,0.028971227448835405,0.03233664913987689,0.2150361906062302,0.04241614026792754,0.054908937145959125,0.3712462652161675
208,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,2,0.7068419456481934,1,"(0, 2)",208,1,False,False,False,True,False,True,0.21168000944053236,0.028971227448835405,0.03722590154519675,0.2133581000233813,0.035693683858381474,0.04606741934557794,0.33562313260808374
209,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,0,0.9390370845794678,0,"(0, 3)",209,0,False,True,True,False,True,True,0.9555504531417355,0.7048930425445474,0.762246186159148,0.5844542765825584,0.37029336320146444,0.40415680275236293,-0.18218843369595816
210,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,1,0.6111869812011719,0,"(1, 3)",210,0,False,False,True,False,False,True,0.9555504531417355,0.9948579972909842,0.9813362291537657,0.770002364862147,0.6825756802462244,0.6927465159530644,-0.4410942168479791
211,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,1.13773512840271,0,"(0, 3)",211,0,False,False,False,True,True,False,0.21168000944053236,0.7073185337505506,0.6740378846490442,0.4908411871513397,0.6949471069983875,0.6833922003010543,-0.07054710842398954
212,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,0,0.9864420890808105,0,"(0, 2)",212,0,False,False,True,False,True,True,0.9555504531417355,0.9948579972909842,0.9744181603419466,0.7231958201465376,0.8449025521446858,0.8289051803215004,-0.38527355421199483
214,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,1.237332820892334,0,"(1, 2)",214,0,False,False,False,False,True,False,0.21168000944053236,0.7073185337505506,0.6622196151121137,0.46743791479353497,0.7761105429476183,0.7455623977168071,-0.04263677710599739
215,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,1.0678718090057373,0,"(1, 2)",215,0,True,False,False,False,False,False,0.6078481866369821,0.933111690027748,0.725025959639348,0.5376430507152585,0.8546111164876831,0.7352941786780776,-0.07131838855299874
216,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.6924831867218018,0,"(1, 2)",216,0,False,False,False,True,False,False,0.39215181336301785,0.8530779137454413,0.5782494025573197,0.4648974320391382,0.8538445151165621,0.6567717906176986,0.014340805723500674
217,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,0.7813658714294434,0,"(1, 2)",217,0,False,False,True,False,True,True,0.8994728084538944,0.9877342777284374,0.9200553576680808,0.6821851202465163,0.9207893964224998,0.7884135741428897,-0.24282959713824967
218,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,0.5986740589141846,0,"(0, 3)",218,0,False,False,True,False,False,True,0.7883199905594676,0.9710287725511645,0.9499750373260942,0.735252555402992,0.9459090844868321,0.869194305734492,-0.27141479856912487
219,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,0.49657392501831055,0,"(1, 3)",219,0,False,False,True,False,False,True,0.8994728084538944,0.9877342777284374,0.982128320816279,0.8173626819284432,0.9668216811076347,0.9256613132753855,-0.38570739928456244
220,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,0.47438788414001465,0,"(1, 3)",220,0,True,False,True,False,False,True,0.8994728084538944,0.9877342777284374,0.9857824494396016,0.8584177451911688,0.977277979418036,0.9557218813574935,-0.4428536996422812
221,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.8813869953155518,0,"(1, 2)",221,0,False,False,False,True,True,False,0.39215181336301785,0.8530779137454413,0.8373315487689562,0.6252847792770933,0.9151779465817387,0.8965267150632248,-0.17142684982114056
222,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,0.779055118560791,0,"(0, 2)",222,0,False,False,True,False,True,True,0.7883199905594676,0.9710287725511645,0.9256958398402119,0.7068023849182804,0.9431033595664515,0.9111112774517183,-0.2357134249105703
223,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,0.5387179851531982,0,"(1, 3)",223,0,False,False,False,True,True,False,0.21168000944053236,0.7073185337505506,0.5860227244860922,0.45924119717940637,0.8252109466585011,0.7485670009689052,0.03214328754471488
224,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,0,0.7376809120178223,0,"(0, 2)",224,0,False,False,True,False,True,True,0.39215181336301785,0.8530779137454413,0.45977583136878886,0.4256965052712121,0.8391444302019713,0.604171416168847,0.06607164377235748
225,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.7,3,0.7125880718231201,0,"(0, 3)",225,0,False,False,False,True,True,False,0.044449546858264494,0.2951069574554525,0.03928525417722859,0.2350730260647383,0.5671256938287119,0.3217283351730378,0.38303582188617874
226,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,1.0053050518035889,0,"(1, 2)",226,0,False,False,True,False,True,True,0.8994728084538944,0.498539002263731,0.5751735381818209,0.5672729172593164,0.5328323480462215,0.44845093667742936,-0.05848208905691063
227,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,0.803555965423584,0,"(0, 3)",227,0,False,False,True,False,False,True,0.7883199905594676,0.29268146624944924,0.8258582971000683,0.6777964539093919,0.41275690714783536,0.6371546168887489,-0.17924104452845535
228,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-1.0,1,1.1588220596313477,0,"(0, 2)",228,0,False,False,False,False,True,False,0.9876632737913976,0.8989431496743486,0.9960857468611526,0.8327298638503948,0.655850028411092,0.8166201818749508,-0.5896205222642277
229,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,0,0.5261330604553223,0,"(0, 3)",229,0,False,False,True,False,True,True,0.981006551342516,0.9978533752089411,0.9977785926365673,0.9068682075964554,0.8268517018100165,0.9071993872557591,-0.7448102611321139
230,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,1,0.5852069854736328,0,"(1, 3)",230,0,False,False,True,False,False,True,0.981006551342516,0.9978533752089411,0.9978109973988532,0.9439373794694856,0.9123525385094788,0.9525051923273061,-0.822405130566057
231,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,1,0.7012770175933838,0,"(1, 2)",231,0,True,False,True,False,False,True,0.981006551342516,0.9978533752089411,0.9978116167641001,0.9624719654060008,0.95510295685921,0.9751584045457031,-0.8612025652830286
232,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,3,0.6713709831237793,1,"(0, 3)",232,1,False,True,False,True,True,True,0.10052719154610551,0.501460997736269,0.4966353760245774,0.5314995784760531,0.7282819772977395,0.7358968902851403,-0.18060128264151432
233,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.8611040115356445,0,"(1, 3)",233,0,True,True,False,True,False,False,0.39215181336301785,0.8530779137454413,0.3895883219600329,0.4618256959195355,0.7906799455215904,0.5627426061225866,-0.040300641320757113
234,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.5190138816833496,0,"(1, 3)",234,0,True,False,False,True,False,False,0.39215181336301785,0.8530779137454413,0.31102335741765136,0.42698875464127667,0.8218789296335158,0.43688298177011897,0.029849679339621488
235,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,1.0427331924438477,0,"(0, 3)",235,0,False,False,True,False,True,True,0.7883199905594676,0.9710287725511645,0.6660987149946765,0.6076543726003721,0.8964538510923401,0.5514908483823977,-0.1350751603301893
236,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,0,0.48535704612731934,0,"(0, 3)",236,0,True,False,True,False,False,True,0.9555504531417355,0.9948579972909842,0.9737252412012197,0.7816024128710538,0.9456559241916622,0.7626080447918087,-0.4175375801650947
237,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,0.5585341453552246,0,"(1, 3)",237,0,False,False,True,False,False,True,0.8994728084538944,0.9877342777284374,0.9848455216159839,0.8405376106624741,0.9666951009600497,0.8737267832038963,-0.45876879008254734
238,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.8325259685516357,0,"(0, 3)",238,0,False,False,False,True,True,False,0.6078481866369821,0.933111690027748,0.9246664156134856,0.7241928986497281,0.9499033954938989,0.899196599408691,-0.2793843950412737
239,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.5628809928894043,0,"(1, 2)",239,0,False,False,False,True,False,False,0.39215181336301785,0.8530779137454413,0.7717057011649815,0.5581723560063729,0.9014906546196702,0.8354511502868363,-0.08969219752063681
240,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,0.9796950817108154,0,"(1, 3)",240,0,False,False,True,False,True,True,0.7883199905594676,0.9710287725511645,0.9043269780876183,0.6732461732829202,0.9362597135854174,0.8698890641872272,-0.19484609876031844
241,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,0.4349241256713867,0,"(0, 3)",241,0,True,False,False,False,True,False,0.8994728084538944,0.9877342777284374,0.9766004072670936,0.7863594908684073,0.9619969956569274,0.9232447357271605,-0.3474230493801592
242,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,0.341825008392334,0,"(0, 3)",242,0,False,False,True,False,True,True,0.7883199905594676,0.9710287725511645,0.9650896978724439,0.7873397407139374,0.966512884104046,0.9441672167998022,-0.32371152469007963
243,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,1.1860661506652832,0,"(0, 2)",243,0,False,False,False,False,True,False,0.6078481866369821,0.933111690027748,0.913542610236681,0.6975939636754598,0.9498122870658969,0.9288549135182416,-0.21185576234503986
244,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,0,0.755760908126831,0,"(0, 3)",244,0,False,False,True,False,True,True,0.981006551342516,0.9978533752089411,0.9960733536486471,0.8393002575089878,0.973832831137419,0.9624641335834443,-0.55592788117252
245,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,0,0.9246540069580078,0,"(0, 3)",245,0,True,False,True,False,False,True,0.6078481866369821,0.933111690027748,0.9309306917106793,0.723574222072985,0.9534722605825835,0.9466974126470618,-0.32796394058626005
246,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,0.7918469905853271,0,"(1, 2)",246,0,False,False,True,False,False,True,0.7883199905594676,0.9710287725511645,0.9529696902592368,0.7559471063162263,0.962250516566874,0.9498335514531493,-0.31398197029313
247,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,0.4529550075531006,0,"(1, 2)",247,0,True,False,True,False,False,True,0.7883199905594676,0.9710287725511645,0.9589084182226483,0.7721335484378469,0.9666396445590193,0.9543709848378987,-0.30699098514656503
248,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,0.42702507972717285,0,"(1, 2)",248,0,True,False,True,False,False,True,0.7883199905594676,0.9710287725511645,0.9604796741257834,0.7802267694986572,0.9688342085550918,0.9574253294818411,-0.30349549257328257
249,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,1.1480181217193604,0,"(1, 3)",249,0,True,False,True,False,False,True,0.6078481866369821,0.933111690027748,0.9109280345173562,0.6940374780678197,0.9509729492914198,0.9341766819995987,-0.20174774628664133
250,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,0.6209208965301514,0,"(1, 2)",250,0,True,False,True,False,False,True,0.8994728084538944,0.9877342777284374,0.9774259447393063,0.7967551432608571,0.9693536135099285,0.9558013133694525,-0.35087387314332064
251,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,2,0.948883056640625,1,"(1, 2)",251,1,False,True,False,True,True,True,0.10052719154610551,0.501460997736269,0.4550114369691442,0.44864116740348126,0.7354073056230988,0.7054063751692984,0.07456306342833968
252,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,0.6724178791046143,1,"(1, 3)",252,1,False,False,False,True,False,True,0.21168000944053236,0.7073185337505506,0.1886140208347365,0.3301605884220068,0.7213629196868248,0.44701019800201747,0.18728153171416986
253,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,2,0.747528076171875,1,"(1, 2)",253,1,False,False,False,True,False,True,0.21168000944053236,0.7073185337505506,0.08251220107339294,0.27092029893126957,0.7143407267186876,0.2647611995377052,0.24364076585708494
254,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.5689690113067627,1,"(0, 2)",254,1,True,False,False,True,False,True,0.39215181336301785,0.8530779137454413,0.11380493279443517,0.3315360561471437,0.7837093202320644,0.18928306616607019,0.17182038292854251
255,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,0,0.7121100425720215,0,"(0, 3)",255,0,False,True,True,False,True,True,0.8994728084538944,0.9877342777284374,0.6787731622780627,0.6155044323005191,0.8857217989802508,0.43402811422206644,-0.16408980853572874
256,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,0.6044750213623047,0,"(1, 3)",256,0,False,False,True,False,False,True,0.7883199905594676,0.9710287725511645,0.8702665978891968,0.7019122114299934,0.9283752857657077,0.6521473560556317,-0.2320449042678644
257,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,1,0.5399219989776611,0,"(1, 3)",257,0,True,False,True,False,False,True,0.9555504531417355,0.9948579972909842,0.9882342374882279,0.8287313322858645,0.961616641528346,0.8201907967719297,-0.46602245213393223
258,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,0.8637089729309082,0,"(1, 2)",258,0,True,False,True,False,False,True,0.6078481866369821,0.933111690027748,0.9265614386313218,0.7182897594614233,0.9473641657780469,0.8733761177016257,-0.28301122606696616
259,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,0,0.4941370487213135,0,"(0, 3)",259,0,False,False,True,False,False,True,0.8994728084538944,0.9877342777284374,0.9793451192457493,0.8088812839576589,0.9675492217532422,0.9263606184736874,-0.3915056130334831
260,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,0.6521689891815186,0,"(1, 3)",260,0,False,False,True,False,False,True,0.7883199905594676,0.9710287725511645,0.9657955408020857,0.7986006372585632,0.9692889971522034,0.9460780796378866,-0.34575280651674156
261,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,0,0.47107911109924316,0,"(0, 3)",261,0,False,False,True,False,False,True,0.8994728084538944,0.9877342777284374,0.9839498044334035,0.8490367228562288,0.9785116374403204,0.9650139420356451,-0.4228764032583708
262,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,1.2447609901428223,0,"(1, 2)",262,0,False,False,True,False,False,True,0.7883199905594676,0.9710287725511645,0.9669741521537328,0.8186783567078482,0.9747702049957425,0.965994047094689,-0.3614382016291854
263,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.9750261306762695,0,"(0, 2)",263,0,False,False,False,True,True,False,0.39215181336301785,0.8530779137454413,0.8167838301382554,0.605415085035433,0.913924059370592,0.8913889386164722,-0.13071910081459265
264,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,1.2022130489349365,0,"(1, 2)",264,0,False,False,False,False,False,False,0.39215181336301785,0.8530779137454413,0.6634481023256029,0.4987834491992254,0.8835009865580166,0.7774185204710375,-0.01535955040729628
265,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,0,0.6816480159759521,0,"(0, 2)",265,0,False,False,True,False,True,True,0.8994728084538944,0.9877342777284374,0.9385926855112411,0.69912812882656,0.935617632143227,0.8580056029911394,-0.25767977520364815
266,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-1.0,0,0.6549370288848877,0,"(0, 2)",266,0,True,False,True,False,False,True,0.9876632737913976,0.9986140543932752,0.997815616305854,0.8433957013089788,0.9671158432682512,0.9279106096484967,-0.6288398876018241
267,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,0,0.508059024810791,0,"(0, 2)",267,0,True,False,True,False,False,True,0.8994728084538944,0.9877342777284374,0.9874986371318807,0.8714342548814367,0.9774250604983443,0.9577046233901887,-0.5644199438009121
268,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,0.4587829113006592,0,"(0, 2)",268,0,True,False,True,False,False,True,0.7883199905594676,0.9710287725511645,0.9678777950959553,0.8298771227204521,0.9742269165247543,0.9627912092430719,-0.43220997190045607
269,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,1,0.5940179824829102,0,"(1, 2)",269,0,False,False,True,False,False,True,0.9555504531417355,0.9948579972909842,0.9933566842207416,0.8927137879310938,0.9845424569078693,0.9780739467319068,-0.5661049859502281
