trial_count,FBDuration,c_dis,context,response,rt,state,stim,trial_count,ts,rep_resp,switch,con_shape,con_orient,subj_switch,correct,ts0_posterior_ignore,ts0_posterior_single,ts0_posterior_optimal,smoothed_ts0_ignore,smoothed_ts0_single,smoothed_ts0_optimal,smoothed_context
59,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,2,0.5888838768005371,0,"(0, 2)",59,1,True,False,False,True,False,True,0.9555504531417355,0.9948579972909842,0.9554737901027819,0.6960503514000154,0.7724287079105334,0.7387620771615332,-0.344110225728006
60,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,3,0.5988459587097168,0,"(0, 3)",60,1,False,False,False,True,False,True,0.9555504531417355,0.9948579972909842,0.9927543371071192,0.8258004022708754,0.8836433526007588,0.8657582071343262,-0.522055112864003
61,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,3,0.4580519199371338,0,"(0, 3)",61,1,True,False,False,True,False,True,0.8994728084538944,0.9877342777284374,0.9869495484792666,0.8626366053623848,0.9356888151645981,0.9263538778067963,-0.5110275564320015
62,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,3,0.522068977355957,0,"(1, 3)",62,1,True,False,False,True,False,True,0.8994728084538944,0.9877342777284374,0.9863144065017911,0.8810547069081396,0.9617115464465178,0.9563341421542937,-0.5055137782160007
63,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,2,1.119927167892456,1,"(0, 2)",63,0,False,True,False,True,False,False,0.21168000944053236,0.7073185337505506,0.6827115072596518,0.546367358174336,0.8345150400985342,0.8195228247069728,-0.10275688910800035
64,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.6003601551055908,1,"(1, 3)",64,0,False,False,False,True,False,False,0.39215181336301785,0.8530779137454413,0.5409000248451895,0.46925958576867693,0.8437964769219877,0.6802114247760811,-0.00137844455400013
65,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,0,0.9432480335235596,1,"(0, 3)",65,0,False,False,True,False,True,True,0.044449546858264494,0.2951069574554525,0.05036097305659475,0.2568545663134707,0.5694517171887201,0.3652861989163379,0.3493107777229999
66,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,0.7208430767059326,1,"(1, 2)",66,0,False,False,True,False,False,True,0.6078481866369821,0.14692208625455871,0.20187485565649443,0.4323513764752264,0.3581869017216394,0.28358052728641614,0.1246553888614999
67,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,0,0.9600019454956055,0,"(0, 3)",67,1,False,True,True,False,False,False,0.6078481866369821,0.14692208625455871,0.35436398663453966,0.5200997815561043,0.25255449398809904,0.31897225696047793,0.012327694430749908
68,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,3,0.9196939468383789,0,"(0, 3)",68,1,False,False,False,True,True,True,0.8994728084538944,0.498539002263731,0.84769355268145,0.7097862950049993,0.37554674812591504,0.5833329048209639,-0.24383615278462506
69,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,2,0.4669010639190674,0,"(1, 2)",69,1,False,False,False,True,False,True,0.9555504531417355,0.7048930425445474,0.9869119170748419,0.8326683740733674,0.5402198953352313,0.7851224109479029,-0.47191807639231254
70,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.6138091087341309,0,"(1, 3)",70,1,False,False,False,True,False,True,0.6078481866369821,0.933111690027748,0.925822427810873,0.7202582803551747,0.7366657926814897,0.8554724193793879,-0.2859590381961563
71,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,2,0.6069471836090088,1,"(1, 2)",71,0,False,True,False,True,False,False,0.21168000944053236,0.7073185337505506,0.5862060756075358,0.4659691448978535,0.7219921632160202,0.7208392474934618,0.007020480901921866
72,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,2,0.6164989471435547,1,"(1, 2)",72,0,True,False,False,True,False,False,0.21168000944053236,0.7073185337505506,0.2616907554962231,0.33882457716919295,0.7146553484832854,0.4912650014948425,0.15351024045096096
73,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,2,0.5872910022735596,1,"(0, 2)",73,0,True,False,False,True,False,False,0.21168000944053236,0.7073185337505506,0.10736188580301441,0.27525229330486267,0.7109869411169181,0.2993134436489284,0.2267551202254805
74,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,1,0.8919949531555176,1,"(1, 2)",74,0,False,False,True,False,True,True,0.044449546858264494,0.2951069574554525,0.010509854806894895,0.1598509200815636,0.5030469492861853,0.15491164922791165,0.4633775601127402
75,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,0.7297542095184326,1,"(1, 3)",75,0,True,False,True,False,False,True,0.6078481866369821,0.14692208625455871,0.15857998843624746,0.38384955335927284,0.324984517770372,0.15674581883207955,0.18168878005637007
76,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,0.99204421043396,1,"(1, 3)",76,0,True,False,True,False,False,True,0.7883199905594676,0.29268146624944924,0.522166470059349,0.5860847719593703,0.30883299200991066,0.33945614444571426,-0.05915560997181499
77,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,0,0.643625020980835,1,"(0, 3)",77,0,False,False,True,False,False,True,0.21168000944053236,0.028971227448835405,0.22376379132740334,0.3988823906999513,0.16890210972937303,0.2816099678865588,0.12042219501409253
78,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,1,0.7575170993804932,1,"(1, 2)",78,0,False,False,True,False,False,True,0.10052719154610551,0.012265722271562569,0.04145718277019277,0.2497047911230284,0.09058391600046779,0.16153357532837578,0.3102110975070463
79,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,0,0.6345729827880859,1,"(0, 3)",79,0,False,False,True,False,False,True,0.21168000944053236,0.028971227448835405,0.039616706289773485,0.2306924002817804,0.0597775717246516,0.10057514080907463,0.30510554875352314
80,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,1,0.7088229656219482,1,"(1, 3)",80,0,False,False,True,False,False,True,0.39215181336301785,0.06688830997225197,0.08912670426335921,0.3114221068223991,0.06333294084845179,0.09485092253621692,0.2025527743767616
81,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,0.6246418952941895,1,"(1, 2)",81,0,True,False,True,False,False,True,0.6078481866369821,0.14692208625455871,0.24265906699973178,0.45963514672969064,0.10512751355150525,0.16875499476797434,0.05127638718838076
82,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,0,0.4462878704071045,1,"(0, 2)",82,0,False,False,True,False,False,True,0.21168000944053236,0.028971227448835405,0.1006293923713208,0.3356575780851115,0.06704937050017033,0.13469219356964757,0.17563819359419042
83,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,1,0.6241550445556641,1,"(1, 2)",83,0,False,False,True,False,False,True,0.044449546858264494,0.005142002709015806,0.010142036324678937,0.19005356247168798,0.03609568660459307,0.07241711494716326,0.4378190967970952
84,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.5,2,0.890023946762085,1,"(0, 2)",84,0,False,False,False,True,True,False,0.8994728084538944,0.498539002263731,0.5202950000781996,0.5447631854627912,0.26731734443416205,0.29635605751268146,-0.031090451601452407
85,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,0,1.193777084350586,1,"(0, 3)",85,0,False,False,True,False,True,True,0.044449546858264494,0.005142002709015806,0.047292060879943094,0.2946063661605279,0.13622967357158894,0.17182405919631227,0.3344547741992738
86,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,1,0.6535098552703857,1,"(1, 3)",86,0,False,False,True,False,False,True,0.044449546858264494,0.005142002709015806,0.007381763865892233,0.16952795650939617,0.07068583814030237,0.08960291153110225,0.5172273870996369
87,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,0,0.6760179996490479,1,"(0, 2)",87,0,False,False,True,False,False,True,0.10052719154610551,0.012265722271562569,0.013065277052926299,0.13502757402775084,0.04147578020593247,0.05133409429201428,0.5086136935498184
88,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,1,0.6694118976593018,1,"(1, 2)",88,0,False,False,True,False,False,True,0.21168000944053236,0.028971227448835405,0.0322655220988966,0.17335379173414162,0.035223503827383935,0.04179980819545544,0.40430684677490925
89,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,0,0.5636608600616455,1,"(0, 3)",89,0,False,False,True,False,False,True,0.39215181336301785,0.06688830997225197,0.08496063593779697,0.2827528025485797,0.051055906899817954,0.0633802220666262,0.25215342338745467
90,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,1,0.5346310138702393,1,"(1, 3)",90,0,False,False,True,False,False,True,0.21168000944053236,0.028971227448835405,0.05142081990990928,0.24721640599455602,0.04001356717432668,0.05740052098826774,0.2760767116937274
91,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",1.0,1,0.541907787322998,1,"(1, 3)",91,0,True,False,True,False,False,True,0.012336726208602404,0.0013859456067248715,0.0020484070073589424,0.1297765661015792,0.020699756390525775,0.029724463997813342,0.6380383558468636
92,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,1.00046706199646,1,"(1, 2)",92,0,True,False,True,False,False,True,0.6078481866369821,0.14692208625455871,0.14920226361660868,0.36881237636928066,0.08381092132254224,0.08946336380721101,0.2690191779234318
93,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,1,0.6324880123138428,1,"(1, 2)",93,0,True,False,True,False,False,True,0.044449546858264494,0.005142002709015806,0.012902826362999182,0.2066309616137726,0.044476462015779025,0.051183095085105094,0.48450958896171586
94,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,1,0.9040470123291016,1,"(1, 3)",94,0,True,False,True,False,False,True,0.10052719154610551,0.012265722271562569,0.013669368824336354,0.15357907657993905,0.028371092143670798,0.032426231954720726,0.49225479448085796
95,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,0,0.6745028495788574,1,"(0, 3)",95,0,False,False,True,False,False,True,0.10052719154610551,0.012265722271562569,0.013753656416126903,0.12705313406302227,0.020318407207616684,0.023089944185423816,0.496127397240429
96,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,0,0.6476471424102783,1,"(0, 3)",96,0,True,False,True,False,False,True,0.21168000944053236,0.028971227448835405,0.03244061130354764,0.16936657175177733,0.024644817328226043,0.027765277744485728,0.3980636986202145
97,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,1.156667947769165,1,"(1, 2)",97,0,False,False,True,False,False,True,0.6078481866369821,0.14692208625455871,0.18258160433704812,0.3886073791943797,0.08578345179139238,0.10517344104076692,0.1490318493101072
