trial_count,FBDuration,c_dis,context,response,rt,state,stim,trial_count,ts,rep_resp,switch,con_shape,con_orient,subj_switch,correct
37,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.8518261909484863,0,"(1, 3)",37,0,True,False,False,True,False,False
38,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,3,0.3963479995727539,0,"(0, 3)",38,0,True,False,False,True,False,False
39,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.45667290687561035,0,"(1, 3)",39,0,True,False,False,True,False,False
40,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,3,0.4136669635772705,0,"(1, 3)",40,0,True,False,False,True,False,False
41,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.34233784675598145,0,"(0, 2)",41,0,False,False,False,True,False,False
42,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.4558749198913574,1,"(0, 3)",42,1,False,True,False,True,False,True
43,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.32062387466430664,1,"(0, 3)",43,1,True,False,False,True,False,True
44,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,0.3765861988067627,1,"(0, 3)",44,1,True,False,False,True,False,True
45,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.47240614891052246,1,"(0, 2)",45,1,False,False,False,True,False,True
46,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.2606379985809326,1,"(0, 2)",46,1,True,False,False,True,False,True
47,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,0.4840810298919678,1,"(1, 3)",47,1,False,False,False,True,False,True
48,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,3,0.2719118595123291,1,"(1, 3)",48,1,True,False,False,True,False,True
49,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,0.2937610149383545,1,"(1, 3)",49,1,True,False,False,True,False,True
50,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,2,0.31185007095336914,1,"(1, 2)",50,1,False,False,False,True,False,True
51,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,2,0.3305931091308594,0,"(0, 2)",51,0,True,True,False,True,False,False
52,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.4563939571380615,0,"(0, 3)",52,0,False,False,False,True,False,False
53,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,3,0.3844411373138428,0,"(0, 3)",53,0,True,False,False,True,False,False
54,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,0.4094090461730957,0,"(0, 3)",54,0,True,False,False,True,False,False
55,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,3,0.3369169235229492,0,"(0, 3)",55,0,True,False,False,True,False,False
56,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.41556596755981445,1,"(1, 3)",56,1,True,True,False,True,False,True
57,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,2,0.5067520141601562,1,"(1, 2)",57,1,False,False,False,True,False,True
58,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,3,0.6542708873748779,1,"(1, 3)",58,1,False,False,False,True,False,True
59,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,3,0.35524606704711914,0,"(0, 3)",59,0,True,True,False,True,False,False
60,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,3,0.33292198181152344,0,"(1, 2)",60,0,True,False,False,False,False,False
61,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,2,0.39955997467041016,0,"(0, 2)",61,0,False,False,False,True,False,False
62,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.5505979061126709,0,"(1, 3)",62,0,False,False,False,True,False,False
63,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.6232190132141113,0,"(1, 2)",63,0,True,False,False,False,False,False
64,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,0.49039602279663086,1,"(0, 2)",64,1,True,True,False,False,False,False
65,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.472257137298584,0,"(1, 3)",65,0,True,True,False,True,False,False
66,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,2,0.4086160659790039,0,"(1, 2)",66,0,False,False,False,True,False,False
67,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,2,0.348862886428833,0,"(0, 2)",67,0,True,False,False,True,False,False
68,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,2,0.320404052734375,1,"(0, 2)",68,1,True,True,False,True,False,True
69,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,3,0.3863790035247803,1,"(1, 3)",69,1,False,False,False,True,False,True
70,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,2,0.4213731288909912,1,"(0, 2)",70,1,False,False,False,True,False,True
71,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,0.40663599967956543,1,"(0, 3)",71,1,False,False,False,True,False,True
72,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,2,0.3004939556121826,1,"(1, 2)",72,1,False,False,False,True,False,True
73,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,3,1.2203469276428223,1,"(1, 3)",73,1,False,False,False,True,False,True
74,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.4823470115661621,1,"(1, 2)",74,1,False,False,False,True,False,True
75,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,3,0.19652390480041504,1,"(0, 3)",75,1,False,False,False,True,False,True
76,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,2,0.3818960189819336,1,"(1, 3)",76,1,False,False,False,False,False,False
77,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,2,0.3747279644012451,1,"(1, 2)",77,1,True,False,False,True,False,True
78,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.8999999999999999,2,0.4566781520843506,1,"(0, 2)",78,1,True,False,False,True,False,True
79,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,3,0.49295616149902344,0,"(0, 3)",79,0,False,True,False,True,False,False
80,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.3473019599914551,1,"(0, 3)",80,1,True,True,False,True,False,True
81,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,2,0.3656611442565918,1,"(1, 2)",81,1,False,False,False,True,False,True
82,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,2,0.2984731197357178,0,"(1, 2)",82,0,True,True,False,True,False,False
83,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,2,0.33046507835388184,0,"(0, 2)",83,0,True,False,False,True,False,False
84,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,2,0.29308390617370605,0,"(0, 2)",84,0,True,False,False,True,False,False
85,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,2,0.301846981048584,0,"(1, 2)",85,0,True,False,False,True,False,False
86,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,2,0.29221200942993164,0,"(0, 2)",86,0,True,False,False,True,False,False
87,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,3,0.3163018226623535,0,"(1, 3)",87,0,False,False,False,True,False,False
88,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,3,0.24333786964416504,0,"(0, 3)",88,0,True,False,False,True,False,False
89,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,2,0.39159393310546875,0,"(1, 2)",89,0,False,False,False,True,False,False
90,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.5,3,0.32750511169433594,0,"(1, 3)",90,0,False,False,False,True,False,False
91,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,2,0.5317380428314209,0,"(0, 3)",91,0,False,False,False,False,False,False
92,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,2,0.29849696159362793,1,"(0, 2)",92,1,True,True,False,True,False,True
93,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.8999999999999999,3,0.4180459976196289,1,"(0, 3)",93,1,False,False,False,True,False,True
94,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.3476879596710205,1,"(0, 2)",94,1,False,False,False,True,False,True
95,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.3601219654083252,1,"(1, 2)",95,1,False,False,False,False,False,False
96,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.4425170421600342,1,"(1, 2)",96,1,True,False,False,False,False,False
97,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,3,0.8839828968048096,1,"(0, 3)",97,1,True,False,False,True,False,True
98,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,2,0.34410595893859863,1,"(1, 3)",98,1,False,False,False,False,False,False
99,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.30620813369750977,1,"(1, 3)",99,1,True,False,False,False,False,False
100,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,2,0.319288969039917,1,"(0, 2)",100,1,True,False,False,True,False,True
101,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.2633969783782959,1,"(0, 2)",101,1,False,False,False,False,False,False
102,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.8999999999999999,2,0.3635079860687256,1,"(0, 2)",102,1,False,False,False,True,False,True
103,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.31314682960510254,0,"(0, 3)",103,0,False,True,False,True,False,False
104,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.2972090244293213,0,"(0, 3)",104,0,True,False,False,True,False,False
105,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.4718048572540283,0,"(1, 2)",105,0,False,False,False,True,False,False
106,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,2,0.45411086082458496,0,"(0, 3)",106,0,True,False,False,False,False,False
107,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,3,0.6172451972961426,0,"(0, 3)",107,0,False,False,False,True,False,False
108,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.4717729091644287,0,"(1, 2)",108,0,False,False,False,True,False,False
109,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,3,0.3213069438934326,0,"(1, 2)",109,0,False,False,False,False,False,False
110,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,3,0.5859808921813965,0,"(1, 3)",110,0,True,False,False,True,False,False
111,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,3,0.40622591972351074,0,"(0, 3)",111,0,True,False,False,True,False,False
112,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,3,0.290985107421875,0,"(0, 3)",112,0,True,False,False,True,False,False
113,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.3842341899871826,0,"(0, 2)",113,0,False,False,False,True,False,False
114,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.38187503814697266,0,"(1, 3)",114,0,False,False,False,True,False,False
115,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,2,0.3501110076904297,0,"(0, 2)",115,0,False,False,False,True,False,False
116,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.4465138912200928,0,"(0, 3)",116,0,False,False,False,True,False,False
117,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.3671109676361084,0,"(0, 2)",117,0,True,False,False,False,False,False
118,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,2,0.35718607902526855,0,"(0, 2)",118,0,False,False,False,True,False,False
119,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,2,0.3242039680480957,0,"(1, 3)",119,0,True,False,False,False,False,False
120,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,3,0.19799089431762695,0,"(1, 2)",120,0,False,False,False,False,False,False
121,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,3,0.2770199775695801,0,"(0, 2)",121,0,True,False,False,False,False,False
122,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,0.5038759708404541,1,"(0, 3)",122,1,True,True,False,True,False,True
123,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,2,0.28813695907592773,1,"(1, 3)",123,1,False,False,False,False,False,False
124,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,2,0.30619215965270996,0,"(1, 2)",124,0,True,True,False,True,False,False
125,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,3,0.4058189392089844,0,"(1, 3)",125,0,False,False,False,True,False,False
126,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,3,0.44904112815856934,0,"(1, 3)",126,0,True,False,False,True,False,False
127,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.4276280403137207,0,"(0, 3)",127,0,True,False,False,True,False,False
128,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.3689408302307129,0,"(0, 3)",128,0,True,False,False,True,False,False
129,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,3,0.3560481071472168,0,"(1, 3)",129,0,True,False,False,True,False,False
130,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,2,0.31023097038269043,0,"(1, 2)",130,0,False,False,False,True,False,False
131,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,0.48003411293029785,0,"(1, 3)",131,0,False,False,False,True,False,False
132,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,2,0.49593400955200195,0,"(0, 2)",132,0,False,False,False,True,False,False
133,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,2,0.514523983001709,0,"(1, 2)",133,0,True,False,False,True,False,False
134,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,3,0.5588490962982178,0,"(1, 3)",134,0,False,False,False,True,False,False
135,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,2,0.39261698722839355,0,"(1, 2)",135,0,False,False,False,True,False,False
136,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,0.6199710369110107,1,"(0, 3)",136,1,False,True,False,True,False,True
137,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,2,0.6752409934997559,1,"(1, 2)",137,1,False,False,False,True,False,True
138,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.5185189247131348,1,"(0, 2)",138,1,False,False,False,False,False,False
139,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.3873579502105713,1,"(0, 3)",139,1,True,False,False,True,False,True
140,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.5471611022949219,1,"(0, 2)",140,1,False,False,False,True,False,True
141,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,2,0.7195830345153809,1,"(0, 3)",141,1,True,False,False,False,False,False
142,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,0.5080139636993408,1,"(1, 2)",142,1,False,False,False,False,False,False
143,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,0.26165199279785156,0,"(0, 2)",143,0,True,True,True,False,True,True
144,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,0,0.3256502151489258,0,"(1, 2)",144,0,True,False,False,False,True,False
145,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,0,0.24371790885925293,0,"(1, 2)",145,0,True,False,False,False,False,False
146,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,0.2558310031890869,0,"(1, 3)",146,0,True,False,False,False,False,False
147,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-1.0,0,0.2171030044555664,0,"(0, 3)",147,0,True,False,True,False,True,True
148,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,0,0.24777007102966309,0,"(1, 2)",148,0,True,False,False,False,True,False
149,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,0,0.21488380432128906,0,"(0, 2)",149,0,True,False,True,False,True,True
150,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,0,0.28051304817199707,0,"(1, 3)",150,0,True,False,False,False,True,False
151,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,0.4115018844604492,0,"(1, 2)",151,0,True,False,False,False,False,False
152,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,2,0.22651982307434082,0,"(1, 2)",152,0,False,False,False,True,False,False
153,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.3055591583251953,0,"(0, 2)",153,0,False,False,False,False,False,False
154,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,3,0.34917306900024414,1,"(0, 2)",154,1,True,True,False,False,False,False
155,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,2,0.670363187789917,1,"(0, 2)",155,1,False,False,False,True,False,True
156,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",1.0,2,0.3125278949737549,1,"(0, 2)",156,1,True,False,False,True,False,True
157,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.46188902854919434,1,"(1, 3)",157,1,False,False,False,True,False,True
158,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,0.3934500217437744,1,"(1, 2)",158,1,True,False,False,False,False,False
159,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,2,0.6350162029266357,1,"(1, 3)",159,1,False,False,False,False,False,False
160,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,2,0.4423379898071289,1,"(1, 2)",160,1,True,False,False,True,False,True
161,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,2,0.4008009433746338,1,"(1, 2)",161,1,True,False,False,True,False,True
162,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,0.3126959800720215,1,"(1, 3)",162,1,False,False,False,True,False,True
163,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",1.0,2,0.4556710720062256,1,"(0, 3)",163,1,False,False,False,False,False,False
164,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.8999999999999999,2,0.9004168510437012,1,"(0, 2)",164,1,True,False,False,True,False,True
165,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.4120960235595703,1,"(0, 3)",165,1,False,False,False,True,False,True
166,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,2,0.6997561454772949,1,"(0, 2)",166,1,False,False,False,True,False,True
167,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.3227708339691162,1,"(1, 2)",167,1,True,False,False,True,False,True
168,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,2,0.31507301330566406,1,"(0, 2)",168,1,True,False,False,True,False,True
169,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,2,0.40401196479797363,1,"(0, 2)",169,1,True,False,False,True,False,True
170,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,2,0.3941221237182617,1,"(0, 3)",170,1,True,False,False,False,False,False
171,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,3,0.4406769275665283,1,"(0, 3)",171,1,False,False,False,True,False,True
172,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.5,2,0.39864087104797363,1,"(1, 2)",172,1,False,False,False,True,False,True
173,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,3,0.30849504470825195,1,"(0, 3)",173,1,False,False,False,True,False,True
174,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,0.44182300567626953,1,"(1, 2)",174,1,True,False,False,False,False,False
175,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.3477470874786377,0,"(1, 2)",175,0,True,True,False,False,False,False
176,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,2,0.4547579288482666,0,"(0, 2)",176,0,False,False,False,True,False,False
177,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,2,0.47193288803100586,0,"(0, 2)",177,0,True,False,False,True,False,False
178,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.4377598762512207,0,"(0, 2)",178,0,True,False,False,True,False,False
179,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,3,0.5098979473114014,0,"(1, 3)",179,0,False,False,False,True,False,False
180,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,3,0.4081871509552002,0,"(0, 2)",180,0,True,False,False,False,False,False
181,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.5,2,0.38866209983825684,0,"(0, 3)",181,0,False,False,False,False,False,False
182,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,2,0.30642104148864746,0,"(1, 2)",182,0,True,False,False,True,False,False
