trial_count,FB,c_dis,context,response,rt,state,stim,trial_count,ts,rep_resp,switch,con_shape,con_orient,correct
43,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,f,1.1326448917388916,0,"(1, 3)",43,1,False,True,False,False,False
44,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,j,0.821173906326294,0,"(1, 2)",44,1,False,False,False,False,False
45,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,j,0.7217061519622803,0,"(0, 2)",45,1,True,False,False,False,False
46,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,j,0.5525071620941162,1,"(1, 2)",46,0,True,True,False,False,False
47,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,d,0.5524051189422607,1,"(0, 2)",47,0,False,False,False,False,False
48,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,f,0.5325789451599121,1,"(1, 3)",48,0,False,False,False,False,False
49,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,d,0.7213170528411865,1,"(1, 2)",49,0,False,False,False,False,False
50,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,f,0.8773598670959473,1,"(1, 3)",50,0,False,False,False,False,False
51,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.5,d,0.6043241024017334,0,"(0, 3)",51,1,False,True,False,False,False
53,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,j,0.8269138336181641,0,"(1, 2)",53,1,False,False,False,False,False
54,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,j,1.0729269981384277,1,"(1, 2)",54,0,True,True,False,False,False
55,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,d,0.6534340381622314,1,"(1, 2)",55,0,False,False,False,False,False
56,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,f,0.767218828201294,1,"(1, 3)",56,0,False,False,False,False,False
57,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,d,0.35057616233825684,1,"(0, 2)",57,0,False,False,False,False,False
58,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,d,0.6096830368041992,1,"(0, 3)",58,0,True,False,False,False,False
59,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,d,0.6324958801269531,1,"(0, 2)",59,0,True,False,False,False,False
60,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,d,0.7301177978515625,1,"(0, 3)",60,0,True,False,False,False,False
61,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,d,0.5788180828094482,1,"(0, 2)",61,0,True,False,False,False,False
62,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,f,0.8098387718200684,1,"(0, 3)",62,0,False,False,False,False,False
63,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,d,0.5092079639434814,1,"(0, 2)",63,0,False,False,False,False,False
64,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,f,0.8719608783721924,1,"(1, 3)",64,0,False,False,False,False,False
65,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,d,0.5733780860900879,1,"(0, 3)",65,0,False,False,False,False,False
66,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,f,0.8577370643615723,1,"(1, 3)",66,0,False,False,False,False,False
67,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.8999999999999999,f,0.6456460952758789,1,"(1, 3)",67,0,True,False,False,False,False
68,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,f,0.6408050060272217,1,"(1, 3)",68,0,True,False,False,False,False
69,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,d,0.8824491500854492,1,"(0, 3)",69,0,False,False,False,False,False
70,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,f,0.8884811401367188,1,"(1, 3)",70,0,False,False,False,False,False
71,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,j,0.7468650341033936,0,"(0, 2)",71,1,False,True,False,False,False
72,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,j,0.6762049198150635,0,"(0, 2)",72,1,True,False,False,False,False
73,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-1.0,k,0.7175650596618652,0,"(0, 2)",73,1,False,False,False,False,False
74,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,k,0.474290132522583,0,"(1, 3)",74,1,True,False,False,False,False
75,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,k,0.655040979385376,0,"(0, 3)",75,1,True,False,False,False,False
76,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,j,1.008469820022583,0,"(1, 2)",76,1,False,False,False,False,False
77,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,k,0.7481088638305664,0,"(1, 3)",77,1,False,False,False,False,False
