trial_count,FBDuration,c_dis,context,response,rt,state,stim,trial_count,ts,rep_resp,switch,con_shape,con_orient,subj_switch,correct
182,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.8999999999999999,0,0.9616248607635498,1,"(0, 3)",182,0,False,False,True,False,True,True
183,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,0,0.6756100654602051,1,"(0, 2)",183,0,True,False,True,False,False,True
184,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,1,0.6664168834686279,1,"(1, 3)",184,0,False,False,True,False,False,True
185,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,0,0.9263157844543457,0,"(1, 2)",185,1,False,True,False,False,True,False
186,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,0.9802579879760742,0,"(1, 3)",186,1,False,False,True,False,True,False
187,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,3,0.7732059955596924,0,"(0, 3)",187,1,False,False,False,True,True,True
188,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,0.8606729507446289,0,"(0, 3)",188,1,True,False,False,True,False,True
189,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,2,0.5166208744049072,0,"(1, 2)",189,1,False,False,False,True,False,True
190,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,3,0.5732331275939941,0,"(1, 3)",190,1,False,False,False,True,False,True
191,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.41612982749938965,0,"(1, 3)",191,1,True,False,False,True,False,True
192,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,3,0.4546060562133789,0,"(0, 3)",192,1,True,False,False,True,False,True
193,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,3,0.4829890727996826,0,"(1, 3)",193,1,True,False,False,True,False,True
194,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,3,0.486555814743042,0,"(0, 3)",194,1,True,False,False,True,False,True
195,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,2,0.428358793258667,0,"(0, 2)",195,1,False,False,False,True,False,True
196,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,2,0.4079139232635498,0,"(1, 2)",196,1,True,False,False,True,False,True
197,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.7488009929656982,1,"(1, 2)",197,0,True,True,False,True,False,False
198,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,3,0.41954994201660156,0,"(0, 3)",198,1,False,True,False,True,False,True
199,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,2,0.5011048316955566,0,"(0, 2)",199,1,False,False,False,True,False,True
200,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,3,0.4601919651031494,0,"(0, 3)",200,1,False,False,False,True,False,True
201,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,3,0.8185100555419922,0,"(1, 3)",201,1,True,False,False,True,False,True
202,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,3,0.6250400543212891,0,"(0, 3)",202,1,True,False,False,True,False,True
203,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.7431960105895996,0,"(1, 2)",203,1,False,False,False,True,False,True
204,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,3,0.5134561061859131,0,"(1, 3)",204,1,False,False,False,True,False,True
205,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,3,0.4290180206298828,0,"(1, 3)",205,1,True,False,False,True,False,True
206,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,3,0.46906304359436035,0,"(1, 3)",206,1,True,False,False,True,False,True
207,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,2,0.49407315254211426,0,"(1, 2)",207,1,False,False,False,True,False,True
208,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,2,0.5152339935302734,0,"(1, 2)",208,1,True,False,False,True,False,True
209,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,2,0.5371720790863037,0,"(1, 2)",209,1,True,False,False,True,False,True
210,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.4641540050506592,0,"(1, 3)",210,1,False,False,False,True,False,True
211,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,2,0.5889420509338379,0,"(0, 2)",211,1,False,False,False,True,False,True
212,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,3,0.7746970653533936,0,"(1, 3)",212,1,False,False,False,True,False,True
213,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.8802790641784668,0,"(1, 3)",213,1,True,False,False,True,False,True
214,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.984623908996582,0,"(0, 3)",214,1,True,False,False,True,False,True
215,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,2,0.8383450508117676,0,"(0, 2)",215,1,False,False,False,True,False,True
216,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,3,0.8216040134429932,0,"(0, 3)",216,1,False,False,False,True,False,True
217,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.9601690769195557,0,"(0, 3)",217,1,True,False,False,True,False,True
218,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.8873629570007324,0,"(1, 3)",218,1,True,False,False,True,False,True
219,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,2,0.881005048751831,0,"(1, 2)",219,1,False,False,False,True,False,True
220,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,2,0.6283118724822998,0,"(1, 2)",220,1,True,False,False,True,False,True
221,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,2,0.45232510566711426,0,"(0, 2)",221,1,True,False,False,True,False,True
222,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.7574272155761719,0,"(0, 3)",222,1,False,False,False,True,False,True
223,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,3,0.5625710487365723,0,"(0, 3)",223,1,True,False,False,True,False,True
224,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.6763389110565186,0,"(1, 2)",224,1,False,False,False,True,False,True
225,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.6611568927764893,1,"(1, 2)",225,0,True,True,False,True,False,False
226,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,2,0.47609996795654297,1,"(0, 2)",226,0,True,False,False,True,False,False
227,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,0,1.0098700523376465,1,"(0, 3)",227,0,False,False,True,False,True,True
228,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,0.8647840023040771,1,"(1, 2)",228,0,False,False,True,False,False,True
229,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,1,0.5613479614257812,1,"(1, 3)",229,0,True,False,True,False,False,True
230,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,0,0.5232279300689697,1,"(0, 3)",230,0,False,False,True,False,False,True
231,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,0,0.7045779228210449,1,"(0, 3)",231,0,True,False,True,False,False,True
232,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,0,0.47643303871154785,1,"(0, 3)",232,0,True,False,True,False,False,True
233,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,0,0.42856693267822266,1,"(0, 2)",233,0,True,False,True,False,False,True
234,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,0,0.5782020092010498,1,"(0, 3)",234,0,True,False,True,False,False,True
235,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,0,0.5126008987426758,1,"(0, 3)",235,0,True,False,True,False,False,True
236,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.8999999999999999,0,0.580024003982544,1,"(0, 2)",236,0,True,False,True,False,False,True
237,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,0,0.4521348476409912,1,"(0, 2)",237,0,True,False,True,False,False,True
238,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,0,0.4004240036010742,1,"(0, 3)",238,0,True,False,True,False,False,True
239,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,0.609307050704956,1,"(1, 3)",239,0,False,False,True,False,False,True
240,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,0,0.562920093536377,1,"(1, 2)",240,0,False,False,False,False,True,False
241,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,0,0.649791955947876,1,"(0, 3)",241,0,True,False,True,False,True,True
242,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,0,0.4660768508911133,1,"(0, 3)",242,0,True,False,True,False,False,True
243,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,0,0.3585200309753418,1,"(0, 2)",243,0,True,False,True,False,False,True
244,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,0,0.4329371452331543,1,"(0, 2)",244,0,True,False,True,False,False,True
245,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,0,0.4457418918609619,1,"(0, 3)",245,0,True,False,True,False,False,True
246,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,2,0.9243679046630859,1,"(1, 2)",246,0,False,False,False,True,True,False
247,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,0.8495180606842041,1,"(1, 3)",247,0,False,False,False,True,False,False
248,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.778637170791626,1,"(0, 2)",248,0,False,False,False,True,False,False
249,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.8574330806732178,1,"(1, 3)",249,0,False,False,False,True,False,False
250,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,2,0.7777760028839111,1,"(0, 2)",250,0,False,False,False,True,False,False
251,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,0,1.374194860458374,1,"(1, 2)",251,0,False,False,False,False,False,False
252,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,2,0.8414831161499023,0,"(1, 2)",252,1,False,True,False,True,False,True
253,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,2,0.593317985534668,0,"(0, 2)",253,1,True,False,False,True,False,True
254,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.4147679805755615,0,"(0, 3)",254,1,False,False,False,True,False,True
255,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,2,0.4723958969116211,0,"(0, 2)",255,1,False,False,False,True,False,True
256,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,2,0.45785999298095703,0,"(0, 2)",256,1,True,False,False,True,False,True
257,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,3,0.6202051639556885,0,"(0, 3)",257,1,False,False,False,True,False,True
258,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-1.0,2,0.47506189346313477,0,"(1, 2)",258,1,False,False,False,True,False,True
259,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,2,0.5524280071258545,0,"(1, 2)",259,1,True,False,False,True,False,True
260,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.4576380252838135,0,"(1, 3)",260,1,False,False,False,True,False,True
261,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,0.7213418483734131,0,"(1, 3)",261,1,True,False,False,True,False,True
262,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.5087459087371826,0,"(0, 2)",262,1,False,False,False,True,False,True
263,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.49072694778442383,0,"(0, 2)",263,1,True,False,False,True,False,True
264,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,2,0.6010849475860596,0,"(1, 2)",264,1,True,False,False,True,False,True
265,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,1,0.7932851314544678,1,"(0, 3)",265,0,False,True,False,False,False,False
266,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,1,0.5156469345092773,1,"(1, 3)",266,0,True,False,True,False,True,True
267,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,0,0.4949030876159668,1,"(0, 3)",267,0,False,False,True,False,False,True
268,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,0,0.9718282222747803,1,"(0, 2)",268,0,True,False,True,False,False,True
269,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,0,0.6256771087646484,1,"(0, 3)",269,0,True,False,True,False,False,True
270,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,0,0.48760104179382324,1,"(0, 2)",270,0,True,False,True,False,False,True
271,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,0,0.7006897926330566,1,"(1, 2)",271,0,True,False,False,False,True,False
272,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,3,0.9755599498748779,0,"(1, 3)",272,1,False,True,False,True,False,True
273,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,3,0.6811110973358154,0,"(1, 3)",273,1,True,False,False,True,False,True
274,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.7715809345245361,0,"(1, 3)",274,1,True,False,False,True,False,True
275,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,2,0.48245906829833984,0,"(1, 2)",275,1,False,False,False,True,False,True
276,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,2,0.5175158977508545,0,"(0, 2)",276,1,True,False,False,True,False,True
277,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.4610588550567627,0,"(1, 3)",277,1,False,False,False,True,False,True
278,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,3,0.637664794921875,0,"(0, 3)",278,1,True,False,False,True,False,True
279,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,2,0.6375019550323486,0,"(1, 2)",279,1,False,False,False,True,False,True
280,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,3,0.46776390075683594,0,"(1, 3)",280,1,False,False,False,True,False,True
281,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.44196105003356934,0,"(0, 3)",281,1,True,False,False,True,False,True
282,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.49410390853881836,0,"(0, 3)",282,1,True,False,False,True,False,True
283,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,2,0.5984339714050293,0,"(0, 2)",283,1,False,False,False,True,False,True
284,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,3,0.45964598655700684,0,"(0, 3)",284,1,False,False,False,True,False,True
285,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-1.0,2,0.49370408058166504,0,"(0, 2)",285,1,False,False,False,True,False,True
286,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,2,0.6826691627502441,0,"(1, 2)",286,1,True,False,False,True,False,True
287,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.5415980815887451,0,"(0, 3)",287,1,False,False,False,True,False,True
288,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.7555480003356934,0,"(0, 3)",288,1,True,False,False,True,False,True
289,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.5450339317321777,0,"(1, 3)",289,1,True,False,False,True,False,True
290,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,2,0.967216968536377,1,"(0, 2)",290,0,False,True,False,True,False,False
291,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,2,0.542572021484375,1,"(0, 2)",291,0,True,False,False,True,False,False
292,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.5,3,0.5373530387878418,1,"(1, 3)",292,0,False,False,False,True,False,False
293,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,0,0.7483549118041992,1,"(0, 2)",293,0,False,False,True,False,True,True
294,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,0,0.41766905784606934,1,"(0, 2)",294,0,True,False,True,False,False,True
295,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,0,0.6780810356140137,1,"(0, 3)",295,0,True,False,True,False,False,True
296,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,0,0.4728071689605713,1,"(0, 2)",296,0,True,False,True,False,False,True
297,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,0,0.5305290222167969,1,"(0, 3)",297,0,True,False,True,False,False,True
298,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,0,0.4105989933013916,1,"(0, 2)",298,0,True,False,True,False,False,True
299,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,0,0.43707704544067383,1,"(0, 3)",299,0,True,False,True,False,False,True
300,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.7,0,0.36470794677734375,0,"(0, 3)",300,1,True,True,True,False,False,False
301,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,0,0.7745671272277832,0,"(0, 3)",301,1,True,False,True,False,False,False
302,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,3,0.8321919441223145,0,"(0, 3)",302,1,False,False,False,True,True,True
303,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,2,0.7230010032653809,0,"(1, 2)",303,1,False,False,False,True,False,True
304,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.446835994720459,0,"(1, 3)",304,1,False,False,False,True,False,True
305,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,2,0.45827794075012207,0,"(1, 2)",305,1,False,False,False,True,False,True
306,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.5034229755401611,1,"(1, 3)",306,0,False,True,False,True,False,False
307,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,0,0.5680370330810547,1,"(0, 2)",307,0,False,False,True,False,True,True
308,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.8999999999999999,0,0.41194605827331543,1,"(0, 2)",308,0,True,False,True,False,False,True
309,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,1,0.3831140995025635,1,"(1, 3)",309,0,False,False,True,False,False,True
310,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,1,0.7728610038757324,1,"(1, 3)",310,0,True,False,True,False,False,True
311,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,1.3244900703430176,1,"(1, 3)",311,0,True,False,True,False,False,True
312,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,1,0.822221040725708,1,"(1, 3)",312,0,True,False,True,False,False,True
313,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,0,0.5617070198059082,1,"(0, 2)",313,0,False,False,True,False,False,True
314,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,0,0.45118093490600586,1,"(0, 2)",314,0,True,False,True,False,False,True
315,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,0,0.46445703506469727,1,"(1, 2)",315,0,True,False,False,False,True,False
316,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,0,0.38268017768859863,1,"(1, 2)",316,0,True,False,False,False,False,False
317,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,3,0.7926909923553467,1,"(0, 3)",317,0,False,False,False,True,False,False
318,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.8999999999999999,0,0.9504320621490479,1,"(0, 3)",318,0,False,False,True,False,True,True
319,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,1,0.7750101089477539,1,"(1, 3)",319,0,False,False,True,False,False,True
320,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,1,0.5460050106048584,1,"(1, 3)",320,0,True,False,True,False,False,True
321,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,0,0.5512380599975586,1,"(1, 2)",321,0,False,False,False,False,True,False
322,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,0.8937718868255615,1,"(1, 3)",322,0,False,False,True,False,True,True
323,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,1,0.615710973739624,1,"(1, 3)",323,0,True,False,True,False,False,True
324,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,0,0.6246979236602783,1,"(0, 3)",324,0,False,False,True,False,False,True
325,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,0,0.3629729747772217,1,"(0, 3)",325,0,True,False,True,False,False,True
326,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,2,0.7141790390014648,1,"(0, 2)",326,0,False,False,False,True,True,False
327,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,1.0501301288604736,1,"(1, 3)",327,0,False,False,False,True,False,False
328,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,1,0.7135570049285889,1,"(1, 2)",328,0,False,False,True,False,True,True
330,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,1,0.8313047885894775,1,"(1, 3)",330,0,True,False,True,False,False,True
331,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,0,0.7246859073638916,1,"(0, 3)",331,0,False,False,True,False,False,True
332,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,1,0.5985119342803955,1,"(1, 2)",332,0,False,False,True,False,False,True
333,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,3,1.2420940399169922,0,"(1, 3)",333,1,False,True,False,True,True,True
334,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,1,0.9174401760101318,0,"(1, 3)",334,1,False,False,True,False,True,False
335,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,1.2218799591064453,0,"(1, 2)",335,1,False,False,False,False,True,False
336,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,3,1.0366718769073486,0,"(0, 3)",336,1,False,False,False,True,False,True
337,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.8999999999999999,1,0.9310879707336426,1,"(1, 2)",337,0,False,True,True,False,True,True
338,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,0,0.6275629997253418,1,"(0, 2)",338,0,False,False,True,False,False,True
339,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,0,0.5056321620941162,1,"(0, 2)",339,0,True,False,True,False,False,True
340,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,2,1.1408319473266602,0,"(1, 2)",340,1,False,True,False,True,True,True
341,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,3,0.8831889629364014,0,"(0, 3)",341,1,False,False,False,True,False,True
342,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,2,1.2497589588165283,0,"(0, 2)",342,1,False,False,False,True,False,True
343,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,3,0.5684239864349365,0,"(1, 2)",343,1,False,False,False,False,False,False
344,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-1.0,3,0.6699681282043457,0,"(1, 2)",344,1,True,False,False,False,False,False
345,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,2,0.4828779697418213,0,"(0, 2)",345,1,False,False,False,True,False,True
346,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,3,1.1410529613494873,0,"(1, 3)",346,1,False,False,False,True,False,True
348,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.5,2,1.2689199447631836,0,"(0, 2)",348,1,False,False,False,True,False,True
349,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,3,0.6851861476898193,0,"(0, 3)",349,1,False,False,False,True,False,True
350,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,3,1.1150729656219482,0,"(0, 3)",350,1,True,False,False,True,False,True
351,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,3,0.9551160335540771,0,"(1, 3)",351,1,True,False,False,True,False,True
352,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,2,0.7527990341186523,0,"(0, 2)",352,1,False,False,False,True,False,True
353,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,3,0.6396200656890869,0,"(1, 3)",353,1,False,False,False,True,False,True
354,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-1.0,2,0.6878128051757812,0,"(0, 2)",354,1,False,False,False,True,False,True
355,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,2,0.9207861423492432,0,"(1, 2)",355,1,True,False,False,True,False,True
356,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.7583091259002686,0,"(0, 3)",356,1,False,False,False,True,False,True
357,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-1.0,3,0.6759419441223145,0,"(0, 3)",357,1,True,False,False,True,False,True
358,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.5151898860931396,0,"(1, 3)",358,1,True,False,False,True,False,True
359,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,2,0.4096980094909668,0,"(0, 2)",359,1,False,False,False,True,False,True
360,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,2,0.3675990104675293,1,"(0, 2)",360,0,True,True,False,True,False,False
361,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,2,0.4422469139099121,1,"(1, 2)",361,0,True,False,False,True,False,False
362,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.42897510528564453,1,"(0, 3)",362,0,False,False,False,True,False,False
363,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,0.688791036605835,1,"(0, 3)",363,0,True,False,False,True,False,False
364,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,0,0.7528080940246582,1,"(1, 2)",364,0,False,False,False,False,False,False
365,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,1,0.9396710395812988,1,"(1, 3)",365,0,False,False,True,False,True,True
366,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,0,0.828495979309082,1,"(0, 2)",366,0,False,False,True,False,False,True
